id,name,latitude,longitude,agent_code,geo_level_1,geo_level_2,geo_level_3,geo_level_4,geo_level_5,is_pos,contact_name,contact_phone_number,pos_type,pos_channel,picture_uri,electronic_recharge_activity_flag,physical_recharge_activity_flag,sim_activity_flag,handset_activity_flag,mfs_activity_flag
MOPO3077,MOPO3077,null,null,MOPO3077,LVL1_Anvers,null,null,null,null,true,Georgiann Yoshida,+32413829042,parasol,CHA03,/api/media/files?path=proximus_3.jpg,false,false,false,true,true
MOPO3078,MOPO3078,null,null,MOPO3078,LVL1_Termonde,null,null,null,null,true,Lawanna Jess,+32417901246,parasol,CHA02,null,true,true,true,true,false
MOPO3079,MOPO3079,null,null,MOPO3079,LVL1_La Calamine,null,null,null,null,true,Zonia Corns,+32404368963,street vendor,CHA03,/api/media/files?path=proximus_4.jpg,false,true,false,false,false
MOPO3081,MOPO3081,null,null,MOPO3081,LVL1_Eeklo,null,null,null,null,true,Glennie Menjivar,+32425528248,parasol,CHA02,/api/media/files?path=proximus_5.jpg,true,true,true,false,true
MOPO3082,MOPO3082,null,null,MOPO3082,LVL1_Meeuwen-Gruitrode,null,null,null,null,true,Scarlet Champine,+32441431683,street vendor,CHA03,null,true,false,false,false,false
MOPO3084,MOPO3084,null,null,MOPO3084,LVL1_Zedelgem,null,null,null,null,true,Shanna Jaffe,+32435615085,parasol,CHA01,/api/media/files?path=librairie_3.jpg,true,true,true,true,true
MOPO3085,MOPO3085,null,null,MOPO3085,LVL1_Comines-Warneton,null,null,null,null,true,Guillermina Benedetti,+32466383223,street vendor,CHA02,/api/media/files?path=librairie_0.jpg,true,false,true,true,true
MOPO3086,MOPO3086,null,null,MOPO3086,LVL1_Soignies,null,null,null,null,true,Kenton Demaio,+32441416850,street vendor,CHA02,null,true,true,true,true,true
MOPO3088,MOPO3088,null,null,MOPO3088,LVL1_Montaigu-Zichem,null,null,null,null,true,Coreen Hoxie,+32498023602,street vendor,CHA03,/api/media/files?path=proximus_4.jpg,false,true,false,false,true
MOPO3089,MOPO3089,null,null,MOPO3089,LVL1_Braine-le-Comte,null,null,null,null,true,Vickey Mounsey,+32436628997,parasol,CHA03,null,false,true,false,true,true
MOPO3090,MOPO3090,null,null,MOPO3090,LVL1_Grez-Doiceau,null,null,null,null,true,Lawanna Jess,+32466524611,street vendor,CHA03,/api/media/files?path=librairie_1.jpg,true,true,true,true,true
MOPO3092,MOPO3092,null,null,MOPO3092,LVL1_Chaudfontaine,null,null,null,null,true,Adolfo Fuselier,+32491736339,parasol,CHA01,/api/media/files?path=proximus_5.jpg,false,true,true,false,false
MOPO3093,MOPO3093,null,null,MOPO3093,LVL1_Anderlecht,null,null,null,null,true,Chloe Rothenberg,+32453481895,street vendor,CHA01,/api/media/files?path=proximus_1.jpg,false,true,true,true,false
MOPO3094,MOPO3094,null,null,MOPO3094,LVL1_Aartselaar,null,null,null,null,true,Jospeh Vergara,+32476805194,street vendor,CHA03,/api/media/files?path=supermarche_3.jpg,false,true,false,false,false
MOPO3096,MOPO3096,null,null,MOPO3096,LVL1_Anvers,null,null,null,null,true,Marcelino Henegar,+32428952326,parasol,CHA01,null,false,true,false,false,false
MOPO3097,MOPO3097,null,null,MOPO3097,LVL1_Rumst,null,null,null,null,true,Logan Clapp,+32458496439,street vendor,CHA01,/api/media/files?path=librairie_0.jpg,false,false,true,false,false
MOPO3098,MOPO3098,null,null,MOPO3098,LVL1_Melle,null,null,null,null,true,Denisse Adams,+32436486255,parasol,CHA03,/api/media/files?path=supermarche_2.jpg,false,false,true,true,false
MOPO3099,MOPO3099,null,null,MOPO3099,LVL1_Beringen,null,null,null,null,true,Hipolito Kittinger,+32434899324,parasol,CHA03,/api/media/files?path=librairie_0.jpg,true,true,true,true,true
MOPO3100,MOPO3100,null,null,MOPO3100,LVL1_Anderlecht,null,null,null,null,true,Thomasena Yarger,+32425340660,street vendor,CHA03,/api/media/files?path=proximus_4.jpg,true,true,true,true,true
MOPO3101,MOPO3101,null,null,MOPO3101,LVL1_Berloz,null,null,null,null,true,Kymberly Mends,+32452405659,street vendor,CHA03,null,true,true,false,false,true
MOPO3102,MOPO3102,null,null,MOPO3102,LVL1_Izegem,null,null,null,null,true,Dacia Crockett,+32418014959,street vendor,CHA02,null,true,true,true,true,true
MOPO3103,MOPO3103,null,null,MOPO3103,LVL1_Erquelinnes,null,null,null,null,true,Denisse Adams,+32475736046,parasol,CHA02,null,true,false,true,true,false
MOPO3104,MOPO3104,null,null,MOPO3104,LVL1_Oud-Heverlee,null,null,null,null,true,Kristofer Fenley,+32499338592,street vendor,CHA02,null,true,true,true,true,true
MOPO3106,MOPO3106,null,null,MOPO3106,LVL1_Hamois,null,null,null,null,true,Glennie Menjivar,+32447764869,parasol,CHA02,/api/media/files?path=proximus_5.jpg,true,true,true,true,true
MOPO3107,MOPO3107,null,null,MOPO3107,LVL1_Blankenberge,null,null,null,null,true,Carin Maitland,+32481915502,parasol,CHA01,null,true,true,true,false,true
MOPO3108,MOPO3108,null,null,MOPO3108,LVL1_Morlanwelz,null,null,null,null,true,Angella Prisco,+32403216703,street vendor,CHA01,/api/media/files?path=librairie_2.jpg,true,true,true,true,true
MOPO3109,MOPO3109,null,null,MOPO3109,LVL1_Anvers,null,null,null,null,true,Chassidy Horne,+32409046174,street vendor,CHA03,/api/media/files?path=supermarche_3.jpg,false,true,false,true,false
MOPO3113,MOPO3113,null,null,MOPO3113,LVL1_Jette,null,null,null,null,true,Enola Rudder,+32431085983,street vendor,CHA01,/api/media/files?path=librairie_1.jpg,true,true,true,true,true
MOPO3114,MOPO3114,null,null,MOPO3114,LVL1_Haaltert,null,null,null,null,true,Dacia Crockett,+32437157958,street vendor,CHA01,/api/media/files?path=proximus_1.jpg,true,true,true,true,true
MOPO3115,MOPO3115,null,null,MOPO3115,LVL1_Erquelinnes,null,null,null,null,true,Hermila Penfold,+32495895919,parasol,CHA01,null,true,false,true,true,false
MOPO3116,MOPO3116,null,null,MOPO3116,LVL1_Zoersel,null,null,null,null,true,Marth Wheeler,+32496026198,parasol,CHA01,null,false,false,true,false,false
MOPO3117,MOPO3117,null,null,MOPO3117,LVL1_Gand,null,null,null,null,true,Kenton Demaio,+32460522305,street vendor,CHA02,null,false,true,false,false,false
MOPO3118,MOPO3118,null,null,MOPO3118,LVL1_Dour,null,null,null,null,true,Enola Rudder,+32488519666,parasol,CHA02,/api/media/files?path=librairie_0.jpg,true,false,true,false,false
MOPO3119,MOPO3119,null,null,MOPO3119,LVL1_Binche,null,null,null,null,true,Adolfo Fuselier,+32460555364,parasol,CHA01,/api/media/files?path=supermarche_0.jpg,false,false,true,true,false
MOPO3120,MOPO3120,null,null,MOPO3120,LVL1_Anvers,null,null,null,null,true,Olive Hessel,+32421827756,street vendor,CHA03,/api/media/files?path=librairie_3.jpg,false,true,true,true,true
MOPO3121,MOPO3121,null,null,MOPO3121,LVL1_Schaerbeek,null,null,null,null,true,Zonia Corns,+32411167098,parasol,CHA01,/api/media/files?path=supermarche_3.jpg,false,false,true,false,false
MOPO3126,MOPO3126,null,null,MOPO3126,LVL1_Izegem,null,null,null,null,true,Kenton Demaio,+32462192919,parasol,CHA01,null,true,true,true,false,false
MOPO3128,MOPO3128,null,null,MOPO3128,LVL1_Bree,null,null,null,null,true,Guillermina Benedetti,+32417201759,parasol,CHA01,null,true,true,true,true,true
MOPO3129,MOPO3129,null,null,MOPO3129,LVL1_Zedelgem,null,null,null,null,true,Corazon Dines,+32407109259,parasol,CHA02,/api/media/files?path=proximus_1.jpg,false,true,false,false,true
MOPO3135,MOPO3135,null,null,MOPO3135,LVL1_Malle,null,null,null,null,true,Lasandra Foulger,+32405227350,parasol,CHA01,null,true,true,true,true,true
MOPO3137,MOPO3137,null,null,MOPO3137,LVL1_Walcourt,null,null,null,null,true,Gonzalo Gao,+32467387620,parasol,CHA02,/api/media/files?path=supermarche_1.jpg,true,true,true,true,true
MOPO3138,MOPO3138,null,null,MOPO3138,LVL1_Halen,null,null,null,null,true,Beulah Glenn,+32452393624,parasol,CHA01,/api/media/files?path=supermarche_1.jpg,false,true,true,false,false
MOPO3139,MOPO3139,null,null,MOPO3139,LVL1_Alost,null,null,null,null,true,Zonia Corns,+32433021118,street vendor,CHA01,null,false,true,true,false,false
MOPO3140,MOPO3140,null,null,MOPO3140,LVL1_Turnhout,null,null,null,null,true,Kymberly Mends,+32453477950,street vendor,CHA01,/api/media/files?path=supermarche_3.jpg,true,true,true,true,true
MOPO3141,MOPO3141,null,null,MOPO3141,LVL1_Bruges,null,null,null,null,true,Angella Prisco,+32451081759,street vendor,CHA03,/api/media/files?path=librairie_1.jpg,true,false,true,true,true
MOPO3142,MOPO3142,null,null,MOPO3142,LVL1_Kruishoutem,null,null,null,null,true,Kristofer Fenley,+32487248979,street vendor,CHA01,/api/media/files?path=proximus_1.jpg,false,false,false,false,true
MOPO3143,MOPO3143,null,null,MOPO3143,LVL1_Anvers,null,null,null,null,true,Deadra Payton,+32488524869,street vendor,CHA02,/api/media/files?path=proximus_4.jpg,true,true,true,true,true
MOPO3145,MOPO3145,null,null,MOPO3145,LVL1_Tournai,null,null,null,null,true,Cristopher Coles,+32430995946,street vendor,CHA02,/api/media/files?path=proximus_3.jpg,true,true,true,true,true
MOPO3146,MOPO3146,null,null,MOPO3146,LVL1_Lige,null,null,null,null,true,Hermila Penfold,+32479170666,parasol,CHA03,/api/media/files?path=proximus_0.jpg,false,false,false,true,false
MOPO3147,MOPO3147,null,null,MOPO3147,LVL1_Ostende,null,null,null,null,true,Enola Rudder,+32480204226,parasol,CHA02,/api/media/files?path=supermarche_3.jpg,false,true,true,true,true
MOPO3149,MOPO3149,null,null,MOPO3149,LVL1_Tournai,null,null,null,null,true,Zonia Corns,+32416786345,parasol,CHA01,null,false,true,false,false,true
MOPO3150,MOPO3150,null,null,MOPO3150,LVL1_Kalmthout,null,null,null,null,true,Hipolito Kittinger,+32418450090,street vendor,CHA02,/api/media/files?path=librairie_2.jpg,true,true,true,true,true
MOPO3152,MOPO3152,null,null,MOPO3152,LVL1_Houyet,null,null,null,null,true,Logan Clapp,+32454170171,parasol,CHA01,/api/media/files?path=proximus_5.jpg,true,true,true,true,true
MOPO3153,MOPO3153,null,null,MOPO3153,LVL1_Wevelgem,null,null,null,null,true,Hipolito Kittinger,+32471973422,parasol,CHA03,/api/media/files?path=supermarche_0.jpg,true,true,true,true,true
MOPO3154,MOPO3154,null,null,MOPO3154,LVL1_Tamise,null,null,null,null,true,Guillermina Benedetti,+32476992551,street vendor,CHA01,/api/media/files?path=librairie_3.jpg,true,true,false,true,false
MOPO3157,MOPO3157,null,null,MOPO3157,LVL1_Tirlemont,null,null,null,null,true,Hermila Penfold,+32496606372,parasol,CHA02,/api/media/files?path=librairie_1.jpg,true,true,false,true,true
MOPO3158,MOPO3158,null,null,MOPO3158,LVL1_Zwevegem,null,null,null,null,true,Olive Hessel,+32445837575,street vendor,CHA03,null,true,true,true,true,true
MOPO3159,MOPO3159,null,null,MOPO3159,LVL1_La Louvire,null,null,null,null,true,Kristofer Fenley,+32413060488,street vendor,CHA01,/api/media/files?path=proximus_4.jpg,false,true,false,false,false
MOPO3161,MOPO3161,null,null,MOPO3161,LVL1_Saint-Hubert,null,null,null,null,true,Danika Gierlach,+32469922900,street vendor,CHA01,/api/media/files?path=librairie_2.jpg,false,true,true,false,true
MOPO3162,MOPO3162,null,null,MOPO3162,LVL1_Hamme,null,null,null,null,true,Angella Prisco,+32480155291,street vendor,CHA01,null,true,false,true,false,false
MOPO3163,MOPO3163,null,null,MOPO3163,LVL1_Schaerbeek,null,null,null,null,true,Glennie Menjivar,+32447066445,street vendor,CHA03,/api/media/files?path=supermarche_1.jpg,true,true,true,true,true
MOPO3164,MOPO3164,null,null,MOPO3164,LVL1_Grimbergen,null,null,null,null,true,Adolfo Fuselier,+32454754302,street vendor,CHA02,null,true,true,true,true,true
MOPO3165,MOPO3165,null,null,MOPO3165,LVL1_Bocholt,null,null,null,null,true,Chloe Rothenberg,+32429635629,parasol,CHA02,/api/media/files?path=supermarche_1.jpg,false,false,true,false,true
MOPO3166,MOPO3166,null,null,MOPO3166,LVL1_Alost,null,null,null,null,true,Georgiann Yoshida,+32473355394,parasol,CHA02,/api/media/files?path=supermarche_3.jpg,true,true,true,true,true
MOPO3167,MOPO3167,null,null,MOPO3167,LVL1_Arlon,null,null,null,null,true,Kristofer Fenley,+32495537007,parasol,CHA02,/api/media/files?path=proximus_2.jpg,true,false,false,false,true
MOPO3169,MOPO3169,null,null,MOPO3169,LVL1_Jodoigne,null,null,null,null,true,Kristen Janusz,+32444950449,parasol,CHA02,/api/media/files?path=supermarche_3.jpg,false,false,true,true,false
MOPO3170,MOPO3170,null,null,MOPO3170,LVL1_Tubize,null,null,null,null,true,Adina Pacheo,+32472795929,parasol,CHA02,null,false,true,false,false,true
MOPO3171,MOPO3171,null,null,MOPO3171,LVL1_Seraing,null,null,null,null,true,Kymberly Mends,+32407982671,street vendor,CHA01,/api/media/files?path=proximus_4.jpg,true,true,true,true,true
MOPO3173,MOPO3173,null,null,MOPO3173,LVL1_Kontich,null,null,null,null,true,Tonita Manley,+32409671561,parasol,CHA01,/api/media/files?path=librairie_0.jpg,false,true,true,true,false
MOPO3176,MOPO3176,null,null,MOPO3176,LVL1_Wichelen,null,null,null,null,true,Tyree Widman,+32498318030,street vendor,CHA03,/api/media/files?path=proximus_4.jpg,true,true,true,true,true
MOPO3177,MOPO3177,null,null,MOPO3177,LVL1_Clavier,null,null,null,null,true,Angella Prisco,+32492710019,street vendor,CHA03,/api/media/files?path=supermarche_0.jpg,false,false,false,true,false
MOPO3178,MOPO3178,null,null,MOPO3178,LVL1_Dison,null,null,null,null,true,Vickey Mounsey,+32408062689,street vendor,CHA01,/api/media/files?path=proximus_3.jpg,true,true,true,false,false
MOPO3179,MOPO3179,null,null,MOPO3179,LVL1_Habay,null,null,null,null,true,Enola Rudder,+32470907732,parasol,CHA02,/api/media/files?path=supermarche_1.jpg,true,false,true,true,true
MOPO3180,MOPO3180,null,null,MOPO3180,LVL1_Kontich,null,null,null,null,true,Randolph Favela,+32467564224,parasol,CHA03,/api/media/files?path=supermarche_1.jpg,false,false,false,true,false
MOPO3181,MOPO3181,null,null,MOPO3181,LVL1_Waregem,null,null,null,null,true,Gonzalo Gao,+32455404232,parasol,CHA03,/api/media/files?path=librairie_1.jpg,true,false,false,false,true
MOPO3183,MOPO3183,null,null,MOPO3183,LVL1_Egheze,null,null,null,null,true,Gonzalo Gao,+32484250290,parasol,CHA01,/api/media/files?path=proximus_0.jpg,false,true,true,true,false
MOPO3186,MOPO3186,null,null,MOPO3186,LVL1_Sprimont,null,null,null,null,true,Tyree Widman,+32423775159,street vendor,CHA03,null,false,false,true,false,false
MOPO3187,MOPO3187,null,null,MOPO3187,LVL1_Binche,null,null,null,null,true,Danika Gierlach,+32479867893,street vendor,CHA02,null,false,false,true,true,false
MOPO3188,MOPO3188,null,null,MOPO3188,LVL1_Gand,null,null,null,null,true,Coreen Hoxie,+32499696207,parasol,CHA02,/api/media/files?path=proximus_3.jpg,true,true,false,false,true
MOPO3189,MOPO3189,null,null,MOPO3189,LVL1_Braine-le-Chteau,null,null,null,null,true,Violeta Tolbert,+32466174072,parasol,CHA02,/api/media/files?path=supermarche_1.jpg,false,true,false,false,true
MOPO3190,MOPO3190,null,null,MOPO3190,LVL1_Eeklo,null,null,null,null,true,Tonita Manley,+32474601394,street vendor,CHA01,/api/media/files?path=supermarche_1.jpg,false,true,true,true,false
MOPO3191,MOPO3191,null,null,MOPO3191,LVL1_Arlon,null,null,null,null,true,Danika Gierlach,+32476847853,parasol,CHA02,/api/media/files?path=librairie_1.jpg,true,false,false,false,false
MOPO3193,MOPO3193,null,null,MOPO3193,LVL1_Wuustwezel,null,null,null,null,true,Adolfo Fuselier,+32456450703,parasol,CHA02,/api/media/files?path=proximus_0.jpg,false,true,false,true,true
MOPO3195,MOPO3195,null,null,MOPO3195,LVL1_Louvain,null,null,null,null,true,Corazon Dines,+32480775735,parasol,CHA02,/api/media/files?path=librairie_2.jpg,true,true,true,false,true
MOPO3196,MOPO3196,null,null,MOPO3196,LVL1_Pepingen,null,null,null,null,true,Denisse Adams,+32490675565,street vendor,CHA03,/api/media/files?path=supermarche_0.jpg,true,false,true,true,true
MOPO3197,MOPO3197,null,null,MOPO3197,LVL1_Oupeye,null,null,null,null,true,Han Shumway,+32487161888,street vendor,CHA03,/api/media/files?path=librairie_0.jpg,true,true,false,true,true
MOPO3198,MOPO3198,null,null,MOPO3198,LVL1_Anvers,null,null,null,null,true,Coreen Hoxie,+32491561140,street vendor,CHA02,/api/media/files?path=proximus_2.jpg,false,true,true,false,false
MOPO3199,MOPO3199,null,null,MOPO3199,LVL1_Ostende,null,null,null,null,true,Olive Hessel,+32401758126,parasol,CHA01,/api/media/files?path=librairie_1.jpg,true,false,true,false,true
MOPO3201,MOPO3201,null,null,MOPO3201,LVL1_Nieuport,null,null,null,null,true,Hipolito Kittinger,+32433322846,parasol,CHA03,null,true,false,true,false,true
MOPO3202,MOPO3202,null,null,MOPO3202,LVL1_Machelen,null,null,null,null,true,Chloe Rothenberg,+32495354005,street vendor,CHA03,null,true,false,true,false,false
MOPO3204,MOPO3204,null,null,MOPO3204,LVL1_Avelgem,null,null,null,null,true,Guillermina Benedetti,+32460469819,parasol,CHA03,/api/media/files?path=proximus_3.jpg,true,false,false,false,false
MOPO3206,MOPO3206,null,null,MOPO3206,LVL1_Brasschaat,null,null,null,null,true,Han Shumway,+32466409978,parasol,CHA02,/api/media/files?path=supermarche_0.jpg,true,true,false,false,true
MOPO3207,MOPO3207,null,null,MOPO3207,LVL1_Aywaille,null,null,null,null,true,Scarlet Champine,+32431940555,street vendor,CHA01,/api/media/files?path=proximus_2.jpg,false,false,false,true,true
MOPO3209,MOPO3209,null,null,MOPO3209,LVL1_Huldenberg,null,null,null,null,true,Randolph Favela,+32404518840,parasol,CHA03,/api/media/files?path=supermarche_3.jpg,true,true,true,true,true
MOPO3210,MOPO3210,null,null,MOPO3210,LVL1_Edegem,null,null,null,null,true,Kati Sharma,+32487534364,parasol,CHA03,/api/media/files?path=proximus_3.jpg,false,true,true,true,true
MOPO3211,MOPO3211,null,null,MOPO3211,LVL1_Philippeville,null,null,null,null,true,Julieta Betterton,+32437670215,parasol,CHA03,/api/media/files?path=proximus_4.jpg,true,false,true,true,false
MOPO3212,MOPO3212,null,null,MOPO3212,LVL1_Saint-Nicolas,null,null,null,null,true,Jospeh Vergara,+32492423048,parasol,CHA03,/api/media/files?path=proximus_1.jpg,true,false,true,false,false
MOPO3215,MOPO3215,null,null,MOPO3215,LVL1_Gistel,null,null,null,null,true,Hermila Penfold,+32482267783,parasol,CHA03,null,true,true,true,true,true
MOPO3217,MOPO3217,null,null,MOPO3217,LVL1_Anvers,null,null,null,null,true,Connie Stanko,+32466465051,street vendor,CHA02,null,false,false,true,false,false
MOPO3218,MOPO3218,null,null,MOPO3218,LVL1_Hulshout,null,null,null,null,true,Carin Maitland,+32417598500,street vendor,CHA02,/api/media/files?path=supermarche_2.jpg,false,false,false,true,false
MOPO3220,MOPO3220,null,null,MOPO3220,LVL1_Mortsel,null,null,null,null,true,Marth Wheeler,+32442125706,street vendor,CHA01,null,false,true,true,false,false
MOPO3221,MOPO3221,null,null,MOPO3221,LVL1_Beveren,null,null,null,null,true,Kristofer Fenley,+32452178963,street vendor,CHA03,/api/media/files?path=proximus_2.jpg,true,false,false,false,true
MOPO3223,MOPO3223,null,null,MOPO3223,LVL1_Brakel,null,null,null,null,true,Lawanna Jess,+32405618660,parasol,CHA03,/api/media/files?path=librairie_3.jpg,true,true,true,false,false
MOPO3224,MOPO3224,null,null,MOPO3224,LVL1_Houthalen-Helchteren,null,null,null,null,true,Han Shumway,+32410838894,street vendor,CHA02,null,true,true,true,true,false
MOPO3227,MOPO3227,null,null,MOPO3227,LVL1_Bilzen,null,null,null,null,true,Olive Hessel,+32497033539,street vendor,CHA03,null,true,true,true,true,true
MOPO3228,MOPO3228,null,null,MOPO3228,LVL1_Koksijde,null,null,null,null,true,Olive Hessel,+32462836128,street vendor,CHA03,null,true,true,true,true,true
MOPO3229,MOPO3229,null,null,MOPO3229,LVL1_Hasselt,null,null,null,null,true,Randolph Favela,+32490618218,street vendor,CHA01,/api/media/files?path=proximus_3.jpg,true,true,true,true,true
MOPO3230,MOPO3230,null,null,MOPO3230,LVL1_Mons,null,null,null,null,true,Chassidy Horne,+32426510741,street vendor,CHA03,null,false,false,true,false,false
MOPO3231,MOPO3231,null,null,MOPO3231,LVL1_Uccle,null,null,null,null,true,Denisse Adams,+32415798607,parasol,CHA03,/api/media/files?path=supermarche_2.jpg,false,true,true,true,true
MOPO3232,MOPO3232,null,null,MOPO3232,LVL1_Gooik,null,null,null,null,true,Chassidy Horne,+32470283512,parasol,CHA03,/api/media/files?path=librairie_1.jpg,true,true,true,true,false
MOPO3233,MOPO3233,null,null,MOPO3233,LVL1_Anvers,null,null,null,null,true,Tonita Manley,+32498053549,parasol,CHA03,/api/media/files?path=supermarche_1.jpg,true,true,true,true,true
MOPO3235,MOPO3235,null,null,MOPO3235,LVL1_Ostende,null,null,null,null,true,Kristen Janusz,+32426076063,street vendor,CHA02,/api/media/files?path=supermarche_0.jpg,true,true,false,false,false
MOPO3236,MOPO3236,null,null,MOPO3236,LVL1_Anvers,null,null,null,null,true,Scarlet Champine,+32406186075,parasol,CHA02,/api/media/files?path=proximus_5.jpg,true,true,false,false,true
MOPO3237,MOPO3237,null,null,MOPO3237,LVL1_Saint-Ghislain,null,null,null,null,true,Chassidy Horne,+32421980572,street vendor,CHA03,/api/media/files?path=proximus_3.jpg,false,false,false,true,false
MOPO3238,MOPO3238,null,null,MOPO3238,LVL1_La Bruyre,null,null,null,null,true,Kenton Demaio,+32404006496,street vendor,CHA01,/api/media/files?path=proximus_4.jpg,false,true,true,true,false
MOPO3239,MOPO3239,null,null,MOPO3239,LVL1_Grce-Hollogne,null,null,null,null,true,Coreen Hoxie,+32443727793,street vendor,CHA01,null,true,true,true,false,true
MOPO3240,MOPO3240,null,null,MOPO3240,LVL1_Saint-Nicolas,null,null,null,null,true,Kymberly Mends,+32432673129,parasol,CHA02,null,true,true,true,true,true
MOPO3241,MOPO3241,null,null,MOPO3241,LVL1_Ittre,null,null,null,null,true,Lawanna Jess,+32488882583,parasol,CHA02,null,true,true,true,false,false
MOPO3242,MOPO3242,null,null,MOPO3242,LVL1_Schaerbeek,null,null,null,null,true,Kymberly Mends,+32434349340,street vendor,CHA02,/api/media/files?path=supermarche_1.jpg,true,false,true,true,true
MOPO3243,MOPO3243,null,null,MOPO3243,LVL1_Tielt-Winge,null,null,null,null,true,Connie Stanko,+32430617006,parasol,CHA03,null,true,true,false,false,true
MOPO3244,MOPO3244,null,null,MOPO3244,LVL1_Ypres,null,null,null,null,true,Kristofer Fenley,+32409315303,parasol,CHA01,/api/media/files?path=proximus_1.jpg,false,false,true,true,false
MOPO3245,MOPO3245,null,null,MOPO3245,LVL1_Schaerbeek,null,null,null,null,true,Kenton Demaio,+32451741217,parasol,CHA02,/api/media/files?path=supermarche_1.jpg,false,true,false,true,false
MOPO3248,MOPO3248,null,null,MOPO3248,LVL1_Seraing,null,null,null,null,true,Roseanne Perea,+32429538489,street vendor,CHA01,/api/media/files?path=proximus_2.jpg,true,true,true,true,false
MOPO3249,MOPO3249,null,null,MOPO3249,LVL1_Messancy,null,null,null,null,true,Logan Clapp,+32442123540,parasol,CHA01,/api/media/files?path=proximus_4.jpg,true,true,true,true,false
MOPO3250,MOPO3250,null,null,MOPO3250,LVL1_Anvers,null,null,null,null,true,Corazon Dines,+32419640704,street vendor,CHA01,null,true,false,false,true,true
MOPO3251,MOPO3251,null,null,MOPO3251,LVL1_Kasterlee,null,null,null,null,true,Cristopher Coles,+32483790161,street vendor,CHA02,/api/media/files?path=supermarche_3.jpg,true,false,true,true,true
MOPO3252,MOPO3252,null,null,MOPO3252,LVL1_Bruxelles,null,null,null,null,true,Hipolito Kittinger,+32467212834,parasol,CHA02,null,true,true,false,true,true
MOPO3253,MOPO3253,null,null,MOPO3253,LVL1_Anvers,null,null,null,null,true,Adolfo Fuselier,+32441874785,street vendor,CHA02,/api/media/files?path=librairie_2.jpg,true,true,true,true,true
MOPO3254,MOPO3254,null,null,MOPO3254,LVL1_Mons,null,null,null,null,true,Hipolito Kittinger,+32417127704,parasol,CHA01,null,false,true,false,true,false
MOPO3255,MOPO3255,null,null,MOPO3255,LVL1_Overijse,null,null,null,null,true,Olive Hessel,+32491252823,parasol,CHA01,null,true,false,false,true,true
MOPO3256,MOPO3256,null,null,MOPO3256,LVL1_Gand,null,null,null,null,true,Tonita Manley,+32429336519,parasol,CHA02,/api/media/files?path=proximus_3.jpg,true,true,false,false,false
MOPO3258,MOPO3258,null,null,MOPO3258,LVL1_Anvers,null,null,null,null,true,Glennie Menjivar,+32485234836,parasol,CHA01,null,false,false,false,false,true
MOPO3259,MOPO3259,null,null,MOPO3259,LVL1_Machelen,null,null,null,null,true,Tyree Widman,+32491461706,street vendor,CHA03,/api/media/files?path=librairie_1.jpg,false,false,false,false,true
MOPO3260,MOPO3260,null,null,MOPO3260,LVL1_Beloeil,null,null,null,null,true,Adolfo Fuselier,+32487184657,parasol,CHA02,null,true,false,true,true,true
MOPO3261,MOPO3261,null,null,MOPO3261,LVL1_Grammont,null,null,null,null,true,Randolph Favela,+32416133910,parasol,CHA03,/api/media/files?path=librairie_3.jpg,false,true,false,false,false
MOPO3262,MOPO3262,null,null,MOPO3262,LVL1_Hotton,null,null,null,null,true,Kymberly Mends,+32412996060,parasol,CHA03,null,false,true,false,false,false
MOPO3263,MOPO3263,null,null,MOPO3263,LVL1_Izegem,null,null,null,null,true,Lawanna Jess,+32481479325,parasol,CHA02,/api/media/files?path=supermarche_3.jpg,true,false,true,true,false
MOPO3264,MOPO3264,null,null,MOPO3264,LVL1_Anvers,null,null,null,null,true,Scarlet Champine,+32455623633,parasol,CHA02,/api/media/files?path=librairie_2.jpg,false,false,true,false,true
MOPO3265,MOPO3265,null,null,MOPO3265,LVL1_Watermael-Boitsfort,null,null,null,null,true,Julieta Betterton,+32473344247,street vendor,CHA02,null,true,true,false,true,false
MOPO3266,MOPO3266,null,null,MOPO3266,LVL1_Rhode-Saint-Gense,null,null,null,null,true,Connie Stanko,+32423837973,parasol,CHA01,/api/media/files?path=librairie_2.jpg,false,true,true,true,false
MOPO3267,MOPO3267,null,null,MOPO3267,LVL1_Gand,null,null,null,null,true,Thomasena Yarger,+32419745812,street vendor,CHA02,null,false,true,true,true,true
MOPO3268,MOPO3268,null,null,MOPO3268,LVL1_Malines,null,null,null,null,true,Han Shumway,+32464754465,street vendor,CHA03,null,true,true,true,true,true
MOPO3270,MOPO3270,null,null,MOPO3270,LVL1_Sint-Gillis-Waas,null,null,null,null,true,Hermila Penfold,+32489718413,street vendor,CHA02,/api/media/files?path=librairie_0.jpg,true,false,false,false,false
MOPO3272,MOPO3272,null,null,MOPO3272,LVL1_Alost,null,null,null,null,true,Marcelino Henegar,+32488569597,street vendor,CHA03,null,false,false,true,false,false
MOPO3273,MOPO3273,null,null,MOPO3273,LVL1_Molenbeek-Saint-Jean,null,null,null,null,true,Lasandra Foulger,+32441952135,street vendor,CHA02,/api/media/files?path=supermarche_0.jpg,true,true,true,true,true
MOPO3275,MOPO3275,null,null,MOPO3275,LVL1_Middelkerke,null,null,null,null,true,Scarlet Champine,+32480353325,parasol,CHA02,/api/media/files?path=supermarche_3.jpg,false,true,true,true,true
